id,date,time,activity,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z
1,3/15/21,22-50-16,0,-7,-9,1020,-980,-1400,980
2,3/15/21,22-50-16,0,-7,-9,1020,-980,-1400,980
3,3/15/21,22-50-17,0,-7,-9,1020,-980,-1400,980
4,3/15/21,22-50-17,0,-7,-9,1020,-980,-1400,980
5,3/15/21,22-50-17,0,-7,-9,1020,-980,-1400,980
6,3/15/21,22-50-18,0,-7,-9,1020,-980,-1400,980
7,3/15/21,22-50-18,0,-7,-9,1020,-980,-1400,980
8,3/15/21,22-50-18,0,-7,-9,1020,-980,-1400,980
9,3/15/21,22-50-19,0,-7,-9,1020,-980,-1400,980
10,3/15/21,22-50-19,0,-7,-9,1020,-980,-1400,980
11,3/15/21,22-50-19,0,-7,-9,1020,-980,-1400,980
12,3/15/21,22-50-20,0,-7,-9,1020,-980,-1400,980
13,3/15/21,22-50-20,0,-7,-10,1021,-980,-1470,980
14,3/15/21,22-50-20,0,-7,-10,1021,-980,-1470,980
15,3/15/21,22-50-21,0,-7,-10,1021,-980,-1470,980
16,3/15/21,22-50-21,0,-7,-10,1021,-980,-1470,980
17,3/15/21,22-50-21,0,-7,-10,1021,-980,-1470,980
18,3/15/21,22-50-22,0,-7,-10,1021,-980,-1470,980
19,3/15/21,22-50-22,0,-7,-10,1021,-980,-1470,980
20,3/15/21,22-50-23,0,-7,-10,1021,-980,-1470,980
21,3/15/21,22-50-23,0,-7,-10,1021,-980,-1470,980
22,3/15/21,22-50-23,0,-7,-10,1021,-980,-1470,980
23,3/15/21,22-50-24,0,-7,-10,1021,-980,-1470,980
24,3/15/21,22-50-24,0,-7,-10,1021,-980,-1470,980
25,3/15/21,22-50-24,0,-7,-10,1021,-980,-1470,980
26,3/15/21,22-50-25,0,-7,-10,1021,-980,-1470,980
27,3/15/21,22-50-25,0,-7,-10,1020,-980,-1470,980
28,3/15/21,22-50-25,0,-7,-10,1020,-980,-1470,980
29,3/15/21,22-50-26,0,-7,-10,1020,-980,-1470,980
30,3/15/21,22-50-26,0,-7,-10,1020,-980,-1470,980
31,3/15/21,22-50-27,0,-7,-10,1020,-980,-1470,980
32,3/15/21,22-50-27,0,-7,-10,1020,-980,-1470,980
33,3/15/21,22-50-27,0,-7,-10,1020,-980,-1470,980
34,3/15/21,22-50-28,0,-7,-10,1020,-980,-1470,980
35,3/15/21,22-50-28,0,-7,-10,1020,-980,-1470,980
36,3/15/21,22-50-29,0,-7,-10,1020,-980,-1470,980
37,3/15/21,22-50-29,0,-7,-10,1020,-980,-1470,980
38,3/15/21,22-50-29,0,-7,-10,1020,-980,-1470,980
39,3/15/21,22-50-30,0,-7,-10,1020,-980,-1470,980
40,3/15/21,22-50-30,0,-7,-10,1020,-980,-1400,980
41,3/15/21,22-50-31,0,-7,-10,1020,-980,-1400,980
42,3/15/21,22-50-31,0,-7,-10,1020,-980,-1400,980
43,3/15/21,22-50-32,0,-7,-10,1020,-980,-1400,980
44,3/15/21,22-50-32,0,-7,-10,1020,-980,-1400,980
45,3/15/21,22-50-32,0,-7,-10,1020,-980,-1400,980
46,3/15/21,22-50-33,0,-7,-10,1020,-980,-1400,980
47,3/15/21,22-50-33,0,-7,-10,1020,-980,-1400,980
48,3/15/21,22-50-34,0,-7,-10,1020,-980,-1400,980
49,3/15/21,22-50-34,0,-7,-10,1020,-980,-1400,980
50,3/15/21,22-50-34,0,-7,-10,1020,-980,-1400,980
51,3/15/21,22-50-35,0,-7,-10,1020,-980,-1400,980
52,3/15/21,22-50-35,0,-6,-9,1020,-980,-1470,980
53,3/15/21,22-50-35,0,-6,-9,1020,-980,-1470,980
54,3/15/21,22-50-36,0,-6,-9,1020,-980,-1470,980
55,3/15/21,22-50-36,0,-6,-9,1020,-980,-1470,980
56,3/15/21,22-50-37,0,-6,-9,1020,-980,-1470,980
57,3/15/21,22-50-37,0,-6,-9,1020,-980,-1470,980
58,3/15/21,22-50-37,0,-6,-9,1020,-980,-1470,980
59,3/15/21,22-50-38,0,-6,-9,1020,-980,-1470,980
60,3/15/21,22-50-38,0,-6,-9,1020,-980,-1470,980
61,3/15/21,22-50-38,0,-6,-9,1020,-980,-1470,980
62,3/15/21,22-50-39,0,-6,-9,1020,-980,-1470,980
63,3/15/21,22-50-39,0,-6,-9,1020,-980,-1470,980
64,3/15/21,22-50-39,0,-6,-9,1020,-980,-1470,980
65,3/15/21,22-50-40,0,-6,-9,1020,-980,-1470,980
66,3/15/21,22-50-40,0,-7,-9,1020,-980,-1470,980
67,3/15/21,22-50-41,0,-7,-9,1020,-980,-1470,980
68,3/15/21,23-00-00,0,-7,-9,1020,-980,-1470,980
69,3/15/21,23-00-01,0,-6,-10,1019,-980,-1400,980
70,3/15/21,23-00-01,0,-6,-10,1019,-980,-1400,980
71,3/15/21,23-00-01,0,-6,-10,1019,-980,-1400,980
72,3/15/21,23-00-02,0,-6,-10,1019,-980,-1400,980
73,3/15/21,23-00-02,0,-6,-10,1019,-980,-1400,980
74,3/15/21,23-00-02,0,-6,-10,1019,-980,-1400,980
75,3/15/21,23-00-03,0,-6,-10,1019,-980,-1400,980
76,3/15/21,23-00-03,0,-6,-10,1019,-980,-1400,980
77,3/15/21,23-00-03,0,-6,-10,1019,-980,-1400,980
78,3/15/21,23-00-04,0,-6,-10,1019,-980,-1400,980
79,3/15/21,23-00-04,0,-6,-10,1019,-980,-1400,980
80,3/15/21,23-00-04,0,-6,-10,1019,-980,-1400,980
81,3/15/21,23-00-05,0,-6,-10,1019,-980,-1400,980
82,3/15/21,23-00-05,0,-6,-9,1020,-980,-1470,980
83,3/15/21,23-00-05,0,-6,-9,1020,-980,-1470,980
84,3/15/21,23-00-06,0,-6,-9,1020,-980,-1470,980
85,3/15/21,23-00-06,0,-6,-9,1020,-980,-1470,980
86,3/15/21,23-00-06,0,-6,-9,1020,-980,-1470,980
87,3/15/21,23-00-07,0,-6,-9,1020,-980,-1470,980
88,3/15/21,23-00-07,0,-6,-9,1020,-980,-1470,980
89,3/15/21,23-00-08,0,-6,-9,1020,-980,-1470,980
90,3/15/21,23-00-08,0,-6,-9,1020,-980,-1470,980
91,3/15/21,23-00-08,0,-6,-9,1020,-980,-1470,980
92,3/15/21,23-00-09,0,-6,-9,1020,-980,-1470,980
93,3/15/21,23-00-09,0,-6,-9,1020,-980,-1470,980
94,3/15/21,23-00-09,0,-6,-9,1020,-980,-1470,980
95,3/15/21,23-00-10,0,-6,-9,1020,-980,-1470,980
96,3/15/21,23-00-10,0,-7,-8,1020,-980,-1400,980
97,3/15/21,23-00-10,0,-7,-8,1020,-980,-1400,980
98,3/15/21,23-00-11,0,-7,-8,1020,-980,-1400,980
99,3/15/21,23-00-11,0,-7,-8,1020,-980,-1400,980
100,3/15/21,23-00-11,0,-7,-8,1020,-980,-1400,980
101,3/15/21,23-00-12,0,-7,-8,1020,-980,-1400,980
102,3/15/21,23-00-12,0,-7,-8,1020,-980,-1400,980
103,3/15/21,23-00-13,0,-7,-8,1020,-980,-1400,980
104,3/15/21,23-00-13,0,-7,-8,1020,-980,-1400,980
105,3/15/21,23-00-13,0,-7,-8,1020,-980,-1400,980
106,3/15/21,23-00-14,0,-7,-8,1020,-980,-1400,980
107,3/15/21,23-00-14,0,-7,-8,1020,-980,-1400,980
108,3/15/21,23-00-15,0,-7,-8,1020,-980,-1400,980
109,3/15/21,23-00-15,0,-7,-8,1020,-980,-1400,980
110,3/15/21,23-00-15,0,-6,-10,1020,-980,-1540,980
111,3/15/21,23-00-16,0,-6,-10,1020,-980,-1540,980
112,3/15/21,23-00-16,0,-6,-10,1020,-980,-1540,980
113,3/15/21,23-00-16,0,-6,-10,1020,-980,-1540,980
114,3/15/21,23-00-17,0,-6,-10,1020,-980,-1540,980
115,3/15/21,23-00-17,0,-6,-10,1020,-980,-1540,980
116,3/15/21,23-00-18,0,-6,-10,1020,-980,-1540,980
117,3/15/21,23-00-18,0,-6,-10,1020,-980,-1540,980
118,3/15/21,23-00-18,0,-6,-10,1020,-980,-1540,980
119,3/15/21,23-00-19,0,-6,-10,1020,-980,-1540,980
120,3/15/21,23-00-19,0,-6,-10,1020,-980,-1540,980
121,3/15/21,23-00-19,0,-6,-10,1020,-980,-1540,980
122,3/15/21,23-00-20,0,-6,-10,1020,-980,-1540,980
123,3/15/21,23-00-20,0,-7,-10,1020,-1050,-1400,980
124,3/15/21,23-00-20,0,-7,-10,1020,-1050,-1400,980
125,3/15/21,23-00-21,0,-7,-10,1020,-1050,-1400,980
126,3/15/21,23-00-21,0,-7,-10,1020,-1050,-1400,980
127,3/15/21,23-00-21,0,-7,-10,1020,-1050,-1400,980
128,3/15/21,23-00-22,0,-7,-10,1020,-1050,-1400,980
129,3/15/21,23-00-22,0,-7,-10,1020,-1050,-1400,980
130,3/15/21,23-00-22,0,-7,-10,1020,-1050,-1400,980
131,3/15/21,23-00-23,0,-7,-10,1020,-1050,-1400,980
132,3/15/21,23-00-23,0,-7,-10,1020,-1050,-1400,980
133,3/15/21,23-00-24,0,-7,-10,1020,-1050,-1400,980
134,3/15/21,23-00-24,0,-7,-10,1020,-1050,-1400,980
135,3/15/21,23-00-25,0,-7,-10,1020,-1050,-1400,980
136,3/15/21,23-00-25,0,-7,-10,1021,-980,-1400,980
137,3/15/21,23-00-25,0,-7,-10,1021,-980,-1400,980
138,3/15/21,23-00-26,0,-7,-10,1021,-980,-1400,980
139,3/15/21,23-00-26,0,-7,-10,1021,-980,-1400,980
140,3/15/21,23-00-26,0,-7,-10,1021,-980,-1400,980
141,3/15/21,23-00-27,0,-7,-10,1021,-980,-1400,980
142,3/15/21,23-00-27,0,-7,-10,1021,-980,-1400,980
143,3/15/21,23-00-28,0,-7,-10,1021,-980,-1400,980
144,3/15/21,23-00-28,0,-7,-10,1021,-980,-1400,980
145,3/15/21,23-00-28,0,-7,-10,1021,-980,-1400,980
146,3/15/21,23-00-29,0,-7,-10,1021,-980,-1400,980
147,3/15/21,23-00-29,0,-7,-10,1021,-980,-1400,980
148,3/15/21,23-00-29,0,-7,-10,1021,-980,-1400,980
149,3/15/21,23-00-30,0,-7,-10,1021,-980,-1400,980
150,3/15/21,23-00-30,0,-6,-10,1021,-980,-1470,980
151,3/15/21,23-00-31,0,-6,-10,1021,-980,-1470,980
152,3/15/21,23-00-31,0,-6,-10,1021,-980,-1470,980
153,3/15/21,23-00-31,0,-6,-10,1021,-980,-1470,980
154,3/15/21,23-00-32,0,-6,-10,1021,-980,-1470,980
155,3/15/21,23-00-32,0,-6,-10,1021,-980,-1470,980
156,3/15/21,23-00-32,0,-6,-10,1021,-980,-1470,980
157,3/15/21,23-00-33,0,-6,-10,1021,-980,-1470,980
158,3/15/21,23-00-33,0,-6,-10,1021,-980,-1470,980
159,3/15/21,23-00-34,0,-6,-10,1021,-980,-1470,980
160,3/15/21,23-00-34,0,-6,-10,1021,-980,-1470,980
161,3/15/21,23-00-34,0,-6,-10,1021,-980,-1470,980
162,3/15/21,23-00-35,0,-6,-10,1021,-980,-1470,980
163,3/15/21,23-00-35,0,-7,-10,1020,-980,-1470,910
164,3/15/21,23-00-35,0,-7,-10,1020,-980,-1470,910
165,3/15/21,23-00-36,0,-7,-10,1020,-980,-1470,910
166,3/15/21,23-00-36,0,-7,-10,1020,-980,-1470,910
167,3/15/21,23-00-36,0,-7,-10,1020,-980,-1470,910
168,3/15/21,23-00-37,0,-7,-10,1020,-980,-1470,910
169,3/15/21,23-00-37,0,-7,-10,1020,-980,-1470,910
170,3/15/21,23-00-38,0,-7,-10,1020,-980,-1470,910
171,3/15/21,23-00-38,0,-7,-10,1020,-980,-1470,910
172,3/15/21,23-00-39,0,-7,-10,1020,-980,-1470,910
173,3/15/21,23-00-39,0,-7,-10,1020,-980,-1470,910
174,3/15/21,23-00-39,0,-7,-10,1020,-980,-1470,910
175,3/15/21,23-00-40,0,-7,-10,1020,-980,-1470,910
176,3/15/21,23-00-40,0,-6,-9,1021,-980,-1400,980
177,3/15/21,23-00-40,0,-6,-9,1021,-980,-1400,980
178,3/15/21,23-00-41,0,-6,-9,1021,-980,-1400,980
179,3/15/21,23-00-41,0,-6,-9,1021,-980,-1400,980
180,3/15/21,23-00-42,0,-6,-9,1021,-980,-1400,980
181,3/15/21,23-00-42,0,-6,-9,1021,-980,-1400,980
182,3/15/21,23-00-42,0,-6,-9,1021,-980,-1400,980
183,3/15/21,23-00-43,0,-6,-9,1021,-980,-1400,980
184,3/15/21,23-00-43,0,-6,-9,1021,-980,-1400,980
185,3/15/21,23-00-43,0,-6,-9,1021,-980,-1400,980
186,3/15/21,23-00-44,0,-6,-9,1021,-980,-1400,980
187,3/15/21,23-00-44,0,-6,-9,1021,-980,-1400,980
188,3/15/21,23-00-44,0,-6,-9,1021,-980,-1400,980
189,3/15/21,23-00-45,0,-6,-9,1021,-980,-1400,980
190,3/15/21,23-00-45,0,-7,-9,1020,-1050,-1400,980
191,3/15/21,23-00-45,0,-7,-9,1020,-1050,-1400,980
192,3/15/21,23-00-46,0,-7,-9,1020,-1050,-1400,980
193,3/15/21,23-00-46,0,-7,-9,1020,-1050,-1400,980
194,3/15/21,23-00-47,0,-7,-9,1020,-1050,-1400,980
195,3/15/21,23-00-47,0,-7,-9,1020,-1050,-1400,980
196,3/15/21,23-00-47,0,-7,-9,1020,-1050,-1400,980
197,3/15/21,23-02-20,0,-7,-9,1020,-1050,-1400,980
198,3/15/21,23-02-21,0,-7,-10,1019,-980,-1400,910
199,3/15/21,23-02-21,0,-7,-10,1019,-980,-1400,910
200,3/15/21,23-02-22,0,-7,-10,1019,-980,-1400,910
201,3/15/21,23-02-22,0,-7,-10,1019,-980,-1400,910
202,3/15/21,23-02-23,0,-7,-10,1019,-980,-1400,910
203,3/15/21,23-02-23,0,-7,-10,1019,-980,-1400,910
204,3/15/21,23-02-23,0,-7,-10,1019,-980,-1400,910
205,3/15/21,23-02-24,0,-7,-10,1019,-980,-1400,910
206,3/15/21,23-02-24,0,-7,-10,1019,-980,-1400,910
207,3/15/21,23-02-24,0,-7,-10,1019,-980,-1400,910
208,3/15/21,23-02-25,0,-7,-10,1019,-980,-1400,910
209,3/15/21,23-02-25,0,-7,-10,1020,-980,-1400,980
210,3/15/21,23-02-26,0,-7,-10,1020,-980,-1400,980
211,3/15/21,23-02-26,0,-7,-10,1020,-980,-1400,980
212,3/15/21,23-02-26,0,-7,-10,1020,-980,-1400,980
213,3/15/21,23-02-27,0,-7,-10,1020,-980,-1400,980
214,3/15/21,23-02-27,0,-7,-10,1020,-980,-1400,980
215,3/15/21,23-02-27,0,-7,-10,1020,-980,-1400,980
216,3/15/21,23-02-28,0,-7,-10,1020,-980,-1400,980
217,3/15/21,23-02-28,0,-7,-10,1020,-980,-1400,980
218,3/15/21,23-02-28,0,-7,-10,1020,-980,-1400,980
219,3/15/21,23-02-29,0,-7,-10,1020,-980,-1400,980
220,3/15/21,23-02-37,0,-7,-10,1020,-980,-1400,980
221,3/15/21,23-02-37,0,-6,-10,1020,-1050,-1400,980
222,3/15/21,23-02-38,0,-6,-10,1020,-1050,-1400,980
223,3/15/21,23-02-38,0,-6,-10,1020,-1050,-1400,980
224,3/15/21,23-02-39,0,-6,-10,1020,-1050,-1400,980
225,3/15/21,23-02-39,0,-6,-10,1020,-1050,-1400,980
226,3/15/21,23-02-39,0,-6,-10,1020,-1050,-1400,980
227,3/15/21,23-02-40,0,-6,-10,1020,-1050,-1400,980
228,3/15/21,23-02-40,0,-7,-9,1020,-980,-1470,980
229,3/15/21,23-02-40,0,-7,-9,1020,-980,-1470,980
230,3/15/21,23-02-41,0,-7,-9,1020,-980,-1470,980
231,3/15/21,23-02-41,0,-7,-9,1020,-980,-1470,980
232,3/15/21,23-02-42,0,-7,-9,1020,-980,-1470,980
233,3/15/21,23-02-42,0,-7,-9,1020,-980,-1470,980
234,3/15/21,23-02-42,0,-7,-9,1020,-980,-1470,980
235,3/15/21,23-02-43,0,-7,-9,1020,-980,-1470,980
236,3/15/21,23-02-43,0,-7,-9,1020,-980,-1470,980
237,3/15/21,23-02-43,0,-7,-9,1020,-980,-1470,980
238,3/15/21,23-02-44,0,-7,-9,1020,-980,-1470,980
239,3/15/21,23-02-44,0,-7,-9,1020,-980,-1470,980
240,3/15/21,23-02-45,0,-7,-9,1020,-980,-1470,980
241,3/15/21,23-02-45,0,-7,-9,1020,-980,-1470,980
242,3/15/21,23-02-45,0,-7,-10,1020,-980,-1470,980
243,3/15/21,23-02-46,0,-7,-10,1020,-980,-1470,980
244,3/15/21,23-02-46,0,-7,-10,1020,-980,-1470,980
245,3/15/21,23-02-46,0,-7,-10,1020,-980,-1470,980
246,3/15/21,23-02-47,0,-7,-10,1020,-980,-1470,980
247,3/15/21,23-02-47,0,-7,-10,1020,-980,-1470,980
248,3/15/21,23-02-48,0,-7,-10,1020,-980,-1470,980
249,3/15/21,23-02-48,0,-7,-10,1020,-980,-1470,980
250,3/15/21,23-02-48,0,-7,-10,1020,-980,-1470,980
251,3/15/21,23-02-49,0,-7,-10,1020,-980,-1470,980
252,3/15/21,23-02-49,0,-7,-10,1020,-980,-1470,980
253,3/15/21,23-02-49,0,-7,-10,1020,-980,-1470,980
254,3/15/21,23-02-50,0,-7,-10,1020,-980,-1470,980
255,3/15/21,23-02-53,0,-6,-9,1020,-980,-1400,980
256,3/15/21,23-02-53,0,-6,-9,1020,-980,-1400,980
257,3/15/21,23-02-53,0,-6,-9,1020,-980,-1400,980
258,3/15/21,23-02-54,0,-6,-9,1020,-980,-1400,980
259,3/15/21,23-02-54,0,-6,-9,1020,-980,-1400,980
260,3/15/21,23-02-55,0,-6,-9,1020,-980,-1400,980
261,3/15/21,23-02-55,0,-7,-9,1020,-980,-1400,980
262,3/15/21,23-02-56,0,-7,-9,1020,-980,-1400,980
263,3/16/21,23-16-24,0,-7,-9,1020,-980,-1400,980
264,3/16/21,23-16-24,0,1,2,1022,-1050,-1470,910
265,3/16/21,23-16-25,0,0,2,1023,-980,-1540,910
266,3/16/21,23-16-25,0,0,2,1023,-980,-1540,910
267,3/16/21,23-16-25,0,0,2,1023,-980,-1540,910
268,3/16/21,23-16-26,0,0,2,1023,-980,-1540,910
269,3/16/21,23-16-26,0,0,2,1023,-980,-1540,910
270,3/16/21,23-16-27,0,0,2,1023,-980,-1540,910
271,3/16/21,23-16-27,0,0,2,1023,-980,-1540,910
272,3/16/21,23-16-27,0,0,2,1023,-980,-1540,910
273,3/16/21,23-16-28,0,0,2,1023,-980,-1540,910
274,3/16/21,23-16-28,0,0,2,1023,-980,-1540,910
275,3/16/21,23-16-29,0,0,2,1023,-980,-1540,910
276,3/16/21,23-16-29,0,0,2,1023,-980,-1540,910
277,3/16/21,23-16-29,0,1,2,1022,-1050,-1470,910
278,3/16/21,23-16-30,0,1,2,1022,-1050,-1470,910
279,3/16/21,23-16-30,0,1,2,1022,-1050,-1470,910
280,3/16/21,23-16-31,0,1,2,1022,-1050,-1470,910
281,3/16/21,23-16-31,0,1,2,1022,-1050,-1470,910
282,3/16/21,23-16-31,0,1,2,1022,-1050,-1470,910
283,3/16/21,23-16-32,0,1,2,1022,-1050,-1470,910
284,3/16/21,23-16-32,0,1,2,1022,-1050,-1470,910
285,3/16/21,23-16-33,0,1,2,1022,-1050,-1470,910
286,3/16/21,23-16-33,0,1,2,1022,-1050,-1470,910
287,3/16/21,23-16-33,0,1,2,1022,-1050,-1470,910
288,3/16/21,23-16-36,0,1,2,1022,-1050,-1470,910
289,3/16/21,23-16-36,0,1,2,1022,-1050,-1470,910
290,3/16/21,23-16-37,0,-1,2,1021,-980,-1470,980
291,3/16/21,23-16-37,0,-1,2,1021,-980,-1470,980
292,3/16/21,23-16-37,0,-1,2,1021,-980,-1470,980
293,3/16/21,23-16-38,0,-1,2,1021,-980,-1470,980
294,3/16/21,23-16-38,0,-1,2,1021,-980,-1470,980
295,3/16/21,23-16-38,0,-1,2,1021,-980,-1470,980
296,3/16/21,23-16-39,0,-1,2,1021,-980,-1470,980
297,3/16/21,23-16-39,0,1,1,1021,-980,-1470,910
298,3/16/21,23-16-39,0,1,1,1021,-980,-1470,910
299,3/16/21,23-16-40,0,1,1,1021,-980,-1470,910
300,3/16/21,23-16-40,0,1,1,1021,-980,-1470,910
301,3/16/21,23-16-40,0,1,1,1021,-980,-1470,910
302,3/16/21,23-16-41,0,1,1,1021,-980,-1470,910
303,3/16/21,23-16-41,0,1,1,1021,-980,-1470,910
304,3/16/21,23-16-41,0,1,1,1021,-980,-1470,910
305,3/16/21,23-16-42,0,1,1,1021,-980,-1470,910
306,3/16/21,23-16-42,0,1,1,1021,-980,-1470,910
307,3/16/21,23-16-43,0,1,1,1021,-980,-1470,910
308,3/16/21,23-16-43,0,1,1,1021,-980,-1470,910
309,3/16/21,23-16-43,0,1,1,1021,-980,-1470,910
310,3/16/21,23-16-44,0,1,1,1021,-980,-1470,910
311,3/16/21,23-16-44,0,1,1,1023,-1050,-1400,910
312,3/16/21,23-16-45,0,1,1,1023,-1050,-1400,910
313,3/16/21,23-16-45,0,1,1,1023,-1050,-1400,910
314,3/16/21,23-16-45,0,1,1,1023,-1050,-1400,910
315,3/16/21,23-16-46,0,1,1,1023,-1050,-1400,910
316,3/16/21,23-16-46,0,1,1,1023,-1050,-1400,910
317,3/16/21,23-16-46,0,1,1,1023,-1050,-1400,910
318,3/16/21,23-16-47,0,1,1,1023,-1050,-1400,910
319,3/16/21,23-16-47,0,1,1,1023,-1050,-1400,910
320,3/16/21,23-16-47,0,1,1,1023,-1050,-1400,910
321,3/16/21,23-16-48,0,1,1,1023,-1050,-1400,910
322,3/16/21,23-16-48,0,1,1,1023,-1050,-1400,910
323,3/16/21,23-16-48,0,1,1,1023,-1050,-1400,910
324,3/16/21,23-16-49,0,1,1,1023,-1050,-1400,910
325,3/16/21,23-16-49,0,1,1,1023,-1050,-1400,910
326,3/16/21,23-16-50,0,1,1,1023,-980,-1470,910
327,3/16/21,23-16-50,0,1,1,1023,-980,-1470,910
328,3/16/21,23-16-51,0,1,1,1023,-980,-1470,910
329,3/16/21,23-16-51,0,1,1,1023,-980,-1470,910
330,3/16/21,23-16-51,0,1,1,1023,-980,-1470,910
331,3/16/21,23-16-52,0,1,1,1023,-980,-1470,910
332,3/16/21,23-16-52,0,1,1,1023,-980,-1470,910
333,3/16/21,23-16-52,0,1,1,1023,-980,-1470,910
334,3/16/21,23-16-53,0,1,1,1023,-980,-1470,910
335,3/16/21,23-16-53,0,1,1,1023,-980,-1470,910
336,3/16/21,23-16-54,0,1,1,1023,-980,-1470,910
337,3/16/21,23-16-54,0,1,1,1023,-980,-1470,910
338,3/16/21,23-16-54,0,0,2,1021,-1050,-1470,910
339,3/16/21,23-16-55,0,0,2,1021,-1050,-1470,910
340,3/16/21,23-16-55,0,0,2,1021,-1050,-1470,910
341,3/16/21,23-16-55,0,0,2,1021,-1050,-1470,910
342,3/16/21,23-16-56,0,0,2,1021,-1050,-1470,910
343,3/16/21,23-16-56,0,0,2,1021,-1050,-1470,910
344,3/16/21,23-16-56,0,0,2,1021,-1050,-1470,910
345,3/16/21,23-16-57,0,0,2,1021,-1050,-1470,910
346,3/16/21,23-16-57,0,0,2,1021,-1050,-1470,910
347,3/16/21,23-16-57,0,0,2,1021,-1050,-1470,910
348,3/16/21,23-16-58,0,0,2,1021,-1050,-1470,910
349,3/16/21,23-16-58,0,0,2,1021,-1050,-1470,910
350,3/16/21,23-16-59,0,0,2,1021,-1050,-1470,910
351,3/16/21,23-16-59,0,0,2,1021,-1050,-1470,910
352,3/16/21,23-16-59,0,2,2,1023,-1050,-1470,980
353,3/16/21,23-17-00,0,2,2,1023,-1050,-1470,980
354,3/16/21,23-17-00,0,2,2,1023,-1050,-1470,980
355,3/16/21,23-17-00,0,2,2,1023,-1050,-1470,980
356,3/16/21,23-17-01,0,2,2,1023,-1050,-1470,980
357,3/16/21,23-17-01,0,2,2,1023,-1050,-1470,980
358,3/16/21,23-17-02,0,2,2,1023,-1050,-1470,980
359,3/16/21,23-17-02,0,2,2,1023,-1050,-1470,980
360,3/16/21,23-17-02,0,2,2,1023,-1050,-1470,980
361,3/16/21,23-17-03,0,2,2,1023,-1050,-1470,980
362,3/16/21,23-17-03,0,2,2,1023,-1050,-1470,980
363,3/16/21,23-17-03,0,2,2,1023,-1050,-1470,980
364,3/16/21,23-17-04,0,2,2,1023,-1050,-1470,980
365,3/16/21,23-17-04,0,1,0,1022,-980,-1470,910
366,3/16/21,23-17-05,0,1,0,1022,-980,-1470,910
367,3/16/21,23-17-05,0,1,0,1022,-980,-1470,910
368,3/16/21,23-17-05,0,1,0,1022,-980,-1470,910
369,3/16/21,23-17-06,0,1,0,1022,-980,-1470,910
370,3/16/21,23-17-06,0,1,0,1022,-980,-1470,910
371,3/16/21,23-17-06,0,1,0,1022,-980,-1470,910
372,3/16/21,23-17-07,0,1,0,1022,-980,-1470,910
373,3/16/21,23-17-07,0,1,0,1022,-980,-1470,910
374,3/16/21,23-17-08,0,1,0,1022,-980,-1470,910
375,3/16/21,23-17-09,0,1,0,1022,-980,-1470,910
376,3/16/21,23-17-09,0,1,0,1022,-980,-1470,910
377,3/16/21,23-17-10,0,1,2,1022,-1050,-1470,910
378,3/16/21,23-17-10,0,1,2,1022,-1050,-1470,910
379,3/16/21,23-17-10,0,1,2,1022,-1050,-1470,910
380,3/16/21,23-17-11,0,1,2,1022,-1050,-1470,910
381,3/16/21,23-17-11,0,1,2,1022,-1050,-1470,910
382,3/16/21,23-17-12,0,1,2,1022,-1050,-1470,910
383,3/16/21,23-17-12,0,1,2,1022,-1050,-1470,910
384,3/16/21,23-17-12,0,1,2,1022,-1050,-1470,910
385,3/16/21,23-17-13,0,1,2,1022,-1050,-1470,910
386,3/16/21,23-17-13,0,1,2,1022,-1050,-1470,910
387,3/16/21,23-17-13,0,1,2,1022,-1050,-1470,910
388,3/16/21,23-17-14,0,1,2,1022,-1050,-1470,910
389,3/16/21,23-17-14,0,1,2,1022,-1050,-1470,910
390,3/16/21,23-17-14,0,1,1,1022,-980,-1470,910
391,3/16/21,23-17-15,0,1,1,1022,-980,-1470,910
392,3/16/21,23-17-15,0,1,1,1022,-980,-1470,910
393,3/16/21,23-17-15,0,1,1,1022,-980,-1470,910
394,3/16/21,23-17-16,0,1,1,1022,-980,-1470,910
395,3/16/21,23-17-16,0,1,1,1022,-980,-1470,910
396,3/16/21,23-17-17,0,1,1,1022,-980,-1470,910
397,3/16/21,23-17-17,0,1,1,1022,-980,-1470,910
398,3/16/21,23-17-17,0,1,1,1022,-980,-1470,910
399,3/16/21,23-17-18,0,1,1,1022,-980,-1470,910
400,3/16/21,23-17-18,0,1,1,1022,-980,-1470,910
401,3/16/21,23-17-18,0,1,1,1022,-980,-1470,910
402,3/16/21,23-17-19,0,1,1,1022,-980,-1470,910
403,3/16/21,23-17-19,0,1,1,1022,-980,-1470,910
404,3/16/21,23-17-19,0,1,1,1023,-1050,-1400,910
405,3/16/21,23-17-20,0,1,1,1023,-1050,-1400,910
406,3/16/21,23-17-20,0,1,1,1023,-1050,-1400,910
407,3/16/21,23-17-20,0,1,1,1023,-1050,-1400,910
408,3/16/21,23-17-21,0,1,1,1023,-1050,-1400,910
409,3/16/21,23-17-21,0,1,1,1023,-1050,-1400,910
410,3/16/21,23-17-22,0,1,1,1023,-1050,-1400,910
411,3/16/21,23-17-22,0,1,1,1023,-1050,-1400,910
412,3/16/21,23-17-22,0,1,1,1023,-1050,-1400,910
413,3/16/21,23-17-23,0,1,1,1023,-1050,-1400,910
414,3/16/21,23-17-23,0,1,1,1023,-1050,-1400,910
415,3/16/21,23-17-23,0,1,1,1023,-1050,-1400,910
